margin_rate,churn_penalty,review_cost,review_catch_rate,t_profit_single,t_review,t_decline,val_reviews_per_day,nb1000_profit_three_way,nb1000_profit_single,nb1000_youden_single,nb1000_rules,decline_rate_val_at_t_profit
0.005,50.0,10.0,0.95,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,2104.768446675917,1749.3245044648347,-2191.3803097729756,-767.320732606315,0.03557196238471004
0.005,50.0,10.0,0.98,0.019,0.01718686504639152,0.05468869142959353,33.396847341973746,2167.843913198084,1749.3245044648347,-2191.3803097729756,-767.320732606315,0.03557196238471004
0.005,50.0,20.0,0.5,0.019,0.01718686504639152,0.01718686504639152,0.0,1723.3719801085952,1749.3245044648347,-2191.3803097729756,-767.320732606315,0.03557196238471004
0.005,50.0,20.0,0.65,0.019,0.015047399224871272,0.03212857077224325,27.729889451724624,1848.467379291264,1749.3245044648347,-2191.3803097729756,-767.320732606315,0.03557196238471004
0.005,50.0,20.0,0.8,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,1891.6630036350846,1749.3245044648347,-2191.3803097729756,-767.320732606315,0.03557196238471004
0.005,50.0,20.0,0.85,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,1914.3055313780542,1749.3245044648347,-2191.3803097729756,-767.320732606315,0.03557196238471004
0.005,50.0,20.0,0.95,0.019,0.01718686504639152,0.05468869142959353,33.396847341973746,1999.5083718291676,1749.3245044648347,-2191.3803097729756,-767.320732606315,0.03557196238471004
0.005,50.0,20.0,0.98,0.019,0.01718686504639152,0.05468869142959353,33.396847341973746,2017.134393097837,1749.3245044648347,-2191.3803097729756,-767.320732606315,0.03557196238471004
0.01,0.0,1.0,0.5,0.0003502508596320463,0.0003611137303797017,0.0003611137303797017,0.0,4253.591345660981,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,0.0,1.0,0.65,0.0003502508596320463,0.0003611137303797017,0.0003611137303797017,0.0,4253.591345660981,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,0.0,1.0,0.8,0.0003502508596320463,0.0003611137303797017,0.00037296989637915386,14.167394725622799,4255.823153497879,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,0.0,1.0,0.85,0.0003502508596320463,0.0003611137303797017,0.00038496373878709513,28.334789451245598,4258.317319289642,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,0.0,1.0,0.95,0.0003502508596320463,0.0003611137303797017,0.00038496373878709513,28.334789451245598,4258.997384992219,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,0.0,1.0,0.98,0.0003502508596320463,0.0003611137303797017,0.00038496373878709513,28.334789451245598,4259.2014047029925,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,0.0,2.5,0.5,0.0003502508596320463,0.0003611137303797017,0.0003611137303797017,0.0,4253.591345660981,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,0.0,2.5,0.65,0.0003502508596320463,0.0003611137303797017,0.0003611137303797017,0.0,4253.591345660981,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,0.0,2.5,0.8,0.0003502508596320463,0.0003611137303797017,0.0003611137303797017,0.0,4253.591345660981,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,0.0,2.5,0.85,0.0003502508596320463,0.0003611137303797017,0.0003611137303797017,0.0,4253.591345660981,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,0.0,2.5,0.95,0.0003502508596320463,0.0003611137303797017,0.0003611137303797017,0.0,4253.591345660981,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,0.0,2.5,0.98,0.0003502508596320463,0.0003611137303797017,0.0003611137303797017,0.0,4253.591345660981,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,0.0,5.0,0.5,0.0003502508596320463,0.0003611137303797017,0.0003611137303797017,0.0,4253.591345660981,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,0.0,5.0,0.65,0.0003502508596320463,0.0003611137303797017,0.0003611137303797017,0.0,4253.591345660981,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,0.0,5.0,0.8,0.0003502508596320463,0.0003611137303797017,0.0003611137303797017,0.0,4253.591345660981,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,0.0,5.0,0.85,0.0003502508596320463,0.0003611137303797017,0.0003611137303797017,0.0,4253.591345660981,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,0.0,5.0,0.95,0.0003502508596320463,0.0003611137303797017,0.0003611137303797017,0.0,4253.591345660981,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,0.0,5.0,0.98,0.0003502508596320463,0.0003611137303797017,0.0003611137303797017,0.0,4253.591345660981,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,0.0,10.0,0.5,0.0003502508596320463,0.0003611137303797017,0.0003611137303797017,0.0,4253.591345660981,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,0.0,10.0,0.65,0.0003502508596320463,0.0003611137303797017,0.0003611137303797017,0.0,4253.591345660981,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,0.0,10.0,0.8,0.0003502508596320463,0.0003611137303797017,0.0003611137303797017,0.0,4253.591345660981,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,0.0,10.0,0.85,0.0003502508596320463,0.0003611137303797017,0.0003611137303797017,0.0,4253.591345660981,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,0.0,10.0,0.95,0.0003502508596320463,0.0003611137303797017,0.0003611137303797017,0.0,4253.591345660981,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,0.0,10.0,0.98,0.0003502508596320463,0.0003611137303797017,0.0003611137303797017,0.0,4253.591345660981,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,0.0,20.0,0.5,0.0003502508596320463,0.0003611137303797017,0.0003611137303797017,0.0,4253.591345660981,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,0.0,20.0,0.65,0.0003502508596320463,0.0003611137303797017,0.0003611137303797017,0.0,4253.591345660981,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,0.0,20.0,0.8,0.0003502508596320463,0.0003611137303797017,0.0003611137303797017,0.0,4253.591345660981,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,0.0,20.0,0.85,0.0003502508596320463,0.0003611137303797017,0.0003611137303797017,0.0,4253.591345660981,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,0.0,20.0,0.95,0.0003502508596320463,0.0003611137303797017,0.0003611137303797017,0.0,4253.591345660981,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,0.0,20.0,0.98,0.0003502508596320463,0.0003611137303797017,0.0003611137303797017,0.0,4253.591345660981,4274.0128658515405,4019.713827570249,859.3291492532258,0.30165611135570836
0.01,5.0,1.0,0.5,0.0020870935334819413,0.0017813679214004603,0.002071665907802535,28.36662629332565,3318.513318770392,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,5.0,1.0,0.65,0.0020870935334819413,0.001863562390428161,0.0022477859756835274,34.00174734149471,3317.8911291360446,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,5.0,1.0,0.8,0.0020870935334819413,0.002071665907802535,0.0025153159394622733,32.982968394933074,3319.3895473069842,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,5.0,1.0,0.85,0.0020870935334819413,0.002071665907802535,0.0025153159394622733,32.982968394933074,3325.0449722852527,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,5.0,1.0,0.95,0.0020870935334819413,0.002059595134810629,0.0025153159394622733,34.19276839397502,3347.9350830313497,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,5.0,1.0,0.98,0.0020870935334819413,0.002059595134810629,0.0025153159394622733,34.19276839397502,3351.7093282983938,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,5.0,2.5,0.5,0.0020870935334819413,0.0017813679214004603,0.002071665907802535,28.36662629332565,3301.325660017386,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,5.0,2.5,0.65,0.0020870935334819413,0.0017813679214004603,0.002071665907802535,28.36662629332565,3319.493872162202,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,5.0,2.5,0.8,0.0020870935334819413,0.002071665907802535,0.0025153159394622733,32.982968394933074,3299.4417029611313,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,5.0,2.5,0.85,0.0020870935334819413,0.002071665907802535,0.0025153159394622733,32.982968394933074,3305.0971279394,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,5.0,2.5,0.95,0.0020870935334819413,0.002071665907802535,0.0025153159394622733,32.982968394933074,3316.4079778959367,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,5.0,2.5,0.98,0.0020870935334819413,0.002071665907802535,0.0025153159394622733,32.982968394933074,3319.8012328828986,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,5.0,5.0,0.5,0.0020870935334819413,0.002071665907802535,0.002071665907802535,0.0,3269.4110507896735,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,5.0,5.0,0.65,0.0020870935334819413,0.002071665907802535,0.002071665907802535,0.0,3269.4110507896735,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,5.0,5.0,0.8,0.0020870935334819413,0.002071665907802535,0.002071665907802535,0.0,3269.4110507896735,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,5.0,5.0,0.85,0.0020870935334819413,0.002071665907802535,0.0025153159394622733,32.982968394933074,3271.850720696312,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,5.0,5.0,0.95,0.0020870935334819413,0.002071665907802535,0.0025153159394622733,32.982968394933074,3283.1615706528482,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,5.0,5.0,0.98,0.0020870935334819413,0.002071665907802535,0.0025153159394622733,32.982968394933074,3286.5548256398106,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,5.0,10.0,0.5,0.0020870935334819413,0.002071665907802535,0.002071665907802535,0.0,3269.4110507896735,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,5.0,10.0,0.65,0.0020870935334819413,0.002071665907802535,0.002071665907802535,0.0,3269.4110507896735,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,5.0,10.0,0.8,0.0020870935334819413,0.002071665907802535,0.002071665907802535,0.0,3269.4110507896735,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,5.0,10.0,0.85,0.0020870935334819413,0.002071665907802535,0.002071665907802535,0.0,3269.4110507896735,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,5.0,10.0,0.95,0.0020870935334819413,0.002071665907802535,0.002071665907802535,0.0,3269.4110507896735,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,5.0,10.0,0.98,0.0020870935334819413,0.002071665907802535,0.002071665907802535,0.0,3269.4110507896735,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,5.0,20.0,0.5,0.0020870935334819413,0.002071665907802535,0.002071665907802535,0.0,3269.4110507896735,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,5.0,20.0,0.65,0.0020870935334819413,0.002071665907802535,0.002071665907802535,0.0,3269.4110507896735,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,5.0,20.0,0.8,0.0020870935334819413,0.002071665907802535,0.002071665907802535,0.0,3269.4110507896735,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,5.0,20.0,0.85,0.0020870935334819413,0.002071665907802535,0.002071665907802535,0.0,3269.4110507896735,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,5.0,20.0,0.95,0.0020870935334819413,0.002071665907802535,0.002071665907802535,0.0,3269.4110507896735,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,5.0,20.0,0.98,0.0020870935334819413,0.002071665907802535,0.002071665907802535,0.0,3269.4110507896735,3271.3401599665854,3386.9596252017955,683.8964943949607,0.11005746153238279
0.01,10.0,1.0,0.5,0.003219486274546922,0.0025153159394622733,0.003083381525982865,30.46785787060903,2890.1834064867166,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,10.0,1.0,0.65,0.003219486274546922,0.003252757229545643,0.004204612080190862,32.1870473429318,2928.3659325363196,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,10.0,1.0,0.8,0.003219486274546922,0.003252757229545643,0.004204612080190862,32.1870473429318,2949.398191147083,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,10.0,1.0,0.85,0.003219486274546922,0.003252757229545643,0.004204612080190862,32.1870473429318,2956.4089440173375,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,10.0,1.0,0.95,0.003219486274546922,0.003252757229545643,0.004204612080190862,32.1870473429318,2970.430449757846,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,10.0,1.0,0.98,0.003219486274546922,0.003252757229545643,0.004204612080190862,32.1870473429318,2974.636901479999,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,10.0,2.5,0.5,0.003219486274546922,0.002670572117340065,0.003252757229545643,28.334789451245598,2880.585367855407,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,10.0,2.5,0.65,0.003219486274546922,0.003252757229545643,0.004204612080190862,32.1870473429318,2910.6871978189424,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,10.0,2.5,0.8,0.003219486274546922,0.003252757229545643,0.004204612080190862,32.1870473429318,2931.7194564297056,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,10.0,2.5,0.85,0.003219486274546922,0.003252757229545643,0.004204612080190862,32.1870473429318,2938.7302092999603,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,10.0,2.5,0.95,0.003219486274546922,0.003252757229545643,0.004204612080190862,32.1870473429318,2952.7517150404688,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,10.0,2.5,0.98,0.003219486274546922,0.003252757229545643,0.004204612080190862,32.1870473429318,2956.958166762621,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,10.0,5.0,0.5,0.003219486274546922,0.002670572117340065,0.003083381525982865,20.94864208867371,2846.593099310234,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,10.0,5.0,0.65,0.003219486274546922,0.002670572117340065,0.003252757229545643,28.334789451245598,2867.31865716124,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,10.0,5.0,0.8,0.003219486274546922,0.003252757229545643,0.004204612080190862,32.1870473429318,2902.25489856741,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,10.0,5.0,0.85,0.003219486274546922,0.003252757229545643,0.004204612080190862,32.1870473429318,2909.265651437664,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,10.0,5.0,0.95,0.003219486274546922,0.003252757229545643,0.004204612080190862,32.1870473429318,2923.2871571781734,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,10.0,5.0,0.98,0.003219486274546922,0.003252757229545643,0.004204612080190862,32.1870473429318,2927.493608900326,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,10.0,10.0,0.5,0.003219486274546922,0.003083381525982865,0.003083381525982865,0.0,2851.4033351395874,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,10.0,10.0,0.65,0.003219486274546922,0.003083381525982865,0.003083381525982865,0.0,2851.4033351395874,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,10.0,10.0,0.8,0.003219486274546922,0.003083381525982865,0.003083381525982865,0.0,2851.4033351395874,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,10.0,10.0,0.85,0.003219486274546922,0.003083381525982865,0.003083381525982865,0.0,2851.4033351395874,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,10.0,10.0,0.95,0.003219486274546922,0.003083381525982865,0.0038075332604876515,27.12498945220365,2859.8740331448025,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,10.0,10.0,0.98,0.003219486274546922,0.003083381525982865,0.0038075332604876515,27.12498945220365,2863.0808685835536,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,10.0,20.0,0.5,0.003219486274546922,0.003083381525982865,0.003083381525982865,0.0,2851.4033351395874,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,10.0,20.0,0.65,0.003219486274546922,0.003083381525982865,0.003083381525982865,0.0,2851.4033351395874,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,10.0,20.0,0.8,0.003219486274546922,0.003083381525982865,0.003083381525982865,0.0,2851.4033351395874,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,10.0,20.0,0.85,0.003219486274546922,0.003083381525982865,0.003083381525982865,0.0,2851.4033351395874,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,10.0,20.0,0.95,0.003219486274546922,0.003083381525982865,0.003083381525982865,0.0,2851.4033351395874,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,10.0,20.0,0.98,0.003219486274546922,0.003083381525982865,0.003083381525982865,0.0,2851.4033351395874,2865.630980571452,2754.2054228333413,508.46383953669516,0.0860003838294894
0.01,25.0,1.0,0.5,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2372.7128483534775,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,25.0,1.0,0.65,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2400.4023528747634,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,25.0,1.0,0.8,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2428.091857396049,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,25.0,1.0,0.85,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2437.3216922364772,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,25.0,1.0,0.95,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2455.7813619173344,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,25.0,1.0,0.98,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2461.3192628215916,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,25.0,2.5,0.5,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2355.4405213307527,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,25.0,2.5,0.65,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2383.130025852038,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,25.0,2.5,0.8,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2410.819530373324,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,25.0,2.5,0.85,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2420.049365213752,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,25.0,2.5,0.95,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2438.5090348946096,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,25.0,2.5,0.98,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2444.0469357988663,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,25.0,5.0,0.5,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2326.6533096262106,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,25.0,5.0,0.65,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2354.342814147497,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,25.0,5.0,0.8,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2382.032318668782,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,25.0,5.0,0.85,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2391.2621535092107,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,25.0,5.0,0.95,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2409.721823190068,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,25.0,5.0,0.98,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2415.259724094325,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,25.0,10.0,0.5,0.007400600268116356,0.007298659731705749,0.0073380441657798345,0.413878947040666,2192.677125568682,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,25.0,10.0,0.65,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2296.768390738414,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,25.0,10.0,0.8,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2324.4578952596994,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,25.0,10.0,0.85,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2333.6877301001277,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,25.0,10.0,0.95,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2352.147399780985,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,25.0,10.0,0.98,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2357.685300685242,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,25.0,20.0,0.5,0.007400600268116356,0.0073380441657798345,0.0073380441657798345,0.0,2188.0260152854385,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,25.0,20.0,0.65,0.007400600268116356,0.0073380441657798345,0.0073380441657798345,0.0,2188.0260152854385,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,25.0,20.0,0.8,0.007400600268116356,0.0073380441657798345,0.0073380441657798345,0.0,2188.0260152854385,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,25.0,20.0,0.85,0.007400600268116356,0.0073380441657798345,0.0073380441657798345,0.0,2188.0260152854385,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,25.0,20.0,0.95,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2236.998552962819,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,25.0,20.0,0.98,0.007400600268116356,0.007298659731705749,0.011478311826033219,32.28255786917195,2242.536453867076,2193.6778918729683,855.9428157279801,-17.834125038100716,0.05503437531750601
0.01,50.0,1.0,0.5,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,2017.28300143371,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
0.01,50.0,1.0,0.65,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,2085.210584662619,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
0.01,50.0,1.0,0.8,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,2153.138167891528,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
0.01,50.0,1.0,0.85,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,2175.7806956344975,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
0.01,50.0,1.0,0.95,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,2221.0657511204367,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
0.01,50.0,1.0,0.98,0.019,0.01718686504639152,0.05468869142959353,33.396847341973746,2293.976218489286,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
0.01,50.0,2.5,0.5,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,1995.5063224619216,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
0.01,50.0,2.5,0.65,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,2063.4339056908307,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
0.01,50.0,2.5,0.8,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,2131.3614889197393,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
0.01,50.0,2.5,0.85,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,2154.004016662709,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
0.01,50.0,2.5,0.95,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,2199.2890721486483,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
0.01,50.0,2.5,0.98,0.019,0.01718686504639152,0.05468869142959353,33.396847341973746,2271.369790474249,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
0.01,50.0,5.0,0.5,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,1959.2118575089407,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
0.01,50.0,5.0,0.65,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,2027.1394407378498,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
0.01,50.0,5.0,0.8,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,2095.0670239667584,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
0.01,50.0,5.0,0.85,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,2117.709551709728,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
0.01,50.0,5.0,0.95,0.019,0.01718686504639152,0.05468869142959353,33.396847341973746,2216.0663891805175,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
0.01,50.0,5.0,0.98,0.019,0.01718686504639152,0.05468869142959353,33.396847341973746,2233.6924104491873,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
0.01,50.0,10.0,0.5,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,1886.622927602979,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
0.01,50.0,10.0,0.65,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,1954.550510831888,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
0.01,50.0,10.0,0.8,0.019,0.013081926009533843,0.03212857077224325,34.32011576229523,2022.4780940607966,1728.9723175398728,-2307.8281961142884,-894.9973993294273,0.03557196238471004
